starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	0	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	0
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	0
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	0	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	0	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	0	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	0	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	0
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	0
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	0
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	0
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	0	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	0
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	0	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:35 2017	1492577735	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	0
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	0
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:34 2017	1492577734	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:33 2017	1492577733	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:32 2017	1492577732	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:31 2017	1492577731	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
Wed Apr 19 06:55:30 2017	1492577730	1	1	2	1
